Time_s,Displacement_m
0.820048072225149,-0.00697100252483753
0.826094238544572,-0.00757446826660811
0.832140404863996,-0.00813517189164448
0.83818657118342,-0.00864895246997617
0.844039432847133,-0.00909776313882214
0.849892294510846,-0.00949760125718442
0.855745156174559,-0.00984680715433613
0.861598017838273,-0.0101427890252697
0.867210806058921,-0.0103743950363636
0.872823594279569,-0.0105545591515281
0.878436382500217,-0.0106827128714005
0.884049170720865,-0.0107577621861345
0.889267438056553,-0.0107791293520801
0.894485705392241,-0.0107542386820356
0.89970397272793,-0.0106833526734139
0.904922240063618,-0.0105665598084957
0.909949391652783,-0.0104108816942691
0.914976543241948,-0.0102137085981231
0.920003694831113,-0.00997589908535458
0.925030846420278,-0.00969830066155277
0.931616038767919,-0.00927617810759681
0.938201231115559,-0.00879061642039664
0.9447864234632,-0.00824501031349542
0.951371615810841,-0.00764297672767576
0.958831262992226,-0.00689841204916681
0.966290910173612,-0.00609308394579236
0.973750557354997,-0.00523345916726449
0.981210204536383,-0.00432793441506507
0.988669851717768,-0.00338610902537674
0.996129498899154,-0.002414029710019
1.00358914608054,-0.00141887153843001
1.01104879326192,-0.00041135603427964
1.01765964414113,0.00048275948457609
1.02427049502034,0.00137395895344829
1.03088134589955,0.0022570338810742
1.03749219677876,0.00312453325543868
1.04373528922938,0.00392254798183879
1.04997838168,0.00469676321362312
1.05622147413061,0.00544319056759065
1.06246456658123,0.00615613646880463
1.06852189359075,0.00681041447455896
1.07457922060028,0.00742552899644253
1.0806365476098,0.00799858369333522
1.08669387461932,0.00852532206046459
1.0925595561765,0.00898730743954245
1.09842523773367,0.00940069912731501
1.10429091929084,0.00976376514621098
1.11015660084802,0.010073815540517
1.11578728088184,0.0103192315194362
1.12141796091566,0.0105131491570324
1.12704864094948,0.0106549368715253
1.1326793209833,0.0107434129338365
1.13793187314235,0.0107770326654378
1.14318442530141,0.0107637914945227
1.14843697746046,0.0107039129860651
1.15368952961952,0.0105974277397037
1.15860905919803,0.0104556193624328
1.16352858877654,0.0102738973304834
1.16844811835505,0.010053022534838
1.17336764793356,0.0097937457098112
1.17984857908824,0.00939508530621786
1.18632951024291,0.00893418828506611
1.19281044139759,0.00841419657072453
1.19929137255227,0.00783842153534406
1.20828395474815,0.00695545436357434
1.21727653694402,0.00598315118473417
1.2262691191399,0.00493223819500154
1.23526170133578,0.00381864345195832
1.24291746492051,0.0028345872693157
1.25057322850525,0.0018235583973361
1.25822899208998,0.000793235213980232
1.26588475567472,-0.000244326817581302
1.27237924552645,-0.00112084662088036
1.27887373537818,-0.00199033437583353
1.28536822522991,-0.00284786911950441
1.29186271508164,-0.00368646644780393
1.2980711717052,-0.00446380508954683
1.30427962832876,-0.00521432003802479
1.31048808495232,-0.00593420193667193
1.31669654157587,-0.00661799212671483
1.32272111388702,-0.00724182025815386
1.32874568619817,-0.00782443234760832
1.33477025850932,-0.00836313163788714
1.34079483082047,-0.00885392908339233
1.34662457268728,-0.00927958074558366
1.35245431455409,-0.00965565713071116
1.3582840564209,-0.00998062453867394
1.36411379828772,-0.0102520626234642
1.36969414077567,-0.010459676607719
1.37527448326362,-0.0106160097547908
1.38085482575157,-0.0107206017628043
1.38643516823952,-0.0107725093206339
1.39158880947482,-0.0107730219023263
1.39674245071012,-0.0107284304870443
1.40189609194542,-0.0106390602843082
1.40704973318072,-0.0105050941757364
1.41225616876251,-0.0103248343063226
1.41746260434429,-0.0101004328263737
1.42266903992608,-0.00983293105820412
1.42787547550787,-0.00952335931931492
1.43464468709255,-0.00906001294134864
1.44141389867723,-0.00853117946169722
1.44818311026191,-0.0079407208974765
1.45495232184659,-0.00729283519303203
1.4620503953401,-0.00655726074259542
1.4691484688336,-0.00576938246032778
1.47624654232711,-0.00493494070493677
1.48334461582061,-0.00406129738686065
1.49044268931411,-0.00315672776827113
1.49754076280762,-0.00222666151516545
1.50463883630112,-0.00127744212321381
1.51173690979463,-0.000318124842347406
1.51834389335028,0.000575463298930709
1.52495087690592,0.00146548154691527
1.53155786046157,0.00234674362386826
1.53816484401722,0.00321182213001019
1.54440392319012,0.0040069718600409
1.55064300236302,0.0047778308976464
1.55688208153592,0.00552043724088907
1.56312116070882,0.0062291300862671
1.56917378876136,0.00687881973925466
1.5752264168139,0.0074890105237442
1.58127904486643,0.00805683680393918
1.58733167291897,0.00857808273692658
1.59319195020184,0.00903447626768678
1.59905222748471,0.00944210947669518
1.60491250476758,0.00979928131053066
1.61077278205045,0.0101033437179585
1.61639592875613,0.0103428751305086
1.62201907546182,0.0105309272442776
1.6276422221675,0.0106668955653941
1.63326536887319,0.0107496359700354
1.63850357063597,0.0107780077622957
1.64374177239876,0.0107597693981668
1.64897997416155,0.0106951613951299
1.65421817592433,0.0105842394523282
1.65918414676781,0.0104365347307246
1.66415011761128,0.0102482345348359
1.66911608845476,0.0100201408819851
1.67408205929823,0.00975304518067457
1.68060749151875,0.00934437941574895
1.68713292373926,0.00887295924888783
1.69365835595978,0.00834203345288424
1.70018378818029,0.00775504181940368
1.70937292083075,0.00684243911192228
1.71856205348121,0.00583796087769586
1.72775118613167,0.00475298838130249
1.73694031878213,0.00360500803064385
1.74451139465734,0.00262556923882987
1.75208247053255,0.00162162426795204
1.75965354640777,0.000600656408833158
1.76722462228298,-0.000425670908799331
1.77369291714434,-0.00129761931287285
1.78016121200569,-0.00216142277432512
1.78662950686705,-0.00301223161331526
1.79309780172841,-0.00384317134805144
1.79929720497708,-0.00461437931095906
1.80549660822574,-0.00535792668507994
1.81169601147441,-0.00607005531634121
1.81789541472307,-0.00674537312128375
1.82391081278478,-0.00736032402169922
1.82992621084648,-0.00793350508904978
1.83594160890819,-0.00846227653427843
1.84195700696989,-0.00894272559981964
1.84777631289468,-0.0093579357723002
1.85359561881947,-0.00972332627032855
1.85941492474425,-0.0100374193675121
1.86523423066904,-0.0102978709409849
1.87079948176671,-0.0104947800340377
1.87636473286437,-0.0106405106351992
1.88192998396204,-0.0107346497429364
1.8874952350597,-0.0107763201194333
1.89261758476219,-0.0107677333057989
1.89773993446467,-0.0107146078145335
1.90286228416716,-0.0106172942908323
1.90798463386964,-0.0104760146191355
1.91326848716159,-0.0102846257300845
1.91855234045354,-0.0100479505476963
1.92383619374549,-0.00976711702526869
1.92912004703744,-0.0094432428890536
1.93597269339922,-0.00896132528125993
1.942825339761,-0.00841302189581447
1.94967798612279,-0.0078024146935551
1.95653063248457,-0.00713398252561908
1.96340907427838,-0.00641019319961847
1.97028751607219,-0.00563839346293186
1.977165957866,-0.00482388409728063
1.98404439965981,-0.00397338311243299
1.99092284145362,-0.00309437899797593
1.99780128324743,-0.00219194037236287
2.00467972504125,-0.0012719213070409
2.01155816683506,-0.000342446469915663
2.01817625824988,0.000552697864309477
2.0247943496647,0.00144440741460881
2.03141244107953,0.00232747444825355
2.03803053249435,0.00319443014847787
2.04427110868838,0.00399025182074409
2.05051168488241,0.00476187179860057
2.05675226107644,0.00550532245595758
2.06299283727046,0.00621493505626887
2.0690466014801,0.00686554774798588
2.07510036568974,0.00747672319239815
2.08115412989937,0.00804558969138904
2.08720789410901,0.00856792311226214
2.09306927419174,0.00902540641056475
2.09893065427447,0.00943416037649139
2.1047920343572,0.0097924779701638
2.11065341443993,0.0100977029732037
2.11627804200363,0.010338373951133
2.12190266956734,0.0105275612782403
2.12752729713105,0.0106646552325972
2.13315192469476,0.0107485044187098
2.13839293444735,0.0107778890062776
2.14363394419994,0.0107606142534664
